id,productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
2224,4,29.96,Jolanta S.,Kėdainiai,pristatytas,9.99,2022-11-09,10:32,internetu,4.0
2225,3,65.97,Aurimas P.,Palanga,pristatytas,9.99,2021-07-16,11:19,parduotuvėje,
2226,1,5.99,Vytautas I.,Šilutė,išsiųstas,4.99,2017-12-16,13:49,internetu,2.0
2227,2,39.98,Jonas G.,Neringa,pristatytas,9.99,2015-07-18,15:46,parduotuvėje,3.0
2228,2,15.98,Bronius T.,Vilnius,pristatytas,0.0,2018-05-10,10:56,internetu,3.0
2229,4,53.96,Aurimas Q.,Kėdainiai,išsiųstas,19.99,2017-04-27,15:19,parduotuvėje,3.0
2230,5,169.95,Ona W.,Tauragė,pristatytas,2.99,2022-07-31,8:55,internetu,4.0
2231,4,100.96,Gintautas W.,Pakruojis,pristatytas,2.99,2015-02-09,15:59,internetu,2.0
2232,3,45.97,Vaidas N.,Joniškis,pristatytas,2.99,2023-07-16,15:53,internetu,5.0
2233,1,29.99,Gintautas R.,Kupiškis,pristatytas,2.99,2018-05-10,9:47,internetu,1.0
2234,1,29.99,Aldona Z.,Šilutė,atšauktas,4.99,2022-12-18,8:22,parduotuvėje,1.0
2235,5,62.95,Vaidas R.,Zarasai,išsiųstas,2.99,2023-04-24,13:57,internetu,5.0
2236,5,43.95,Marius V.,Tauragė,pristatytas,2.99,2014-12-05,12:8,internetu,2.0
2237,3,25.97,Marius V.,Marijampolė,pristatytas,9.99,2017-04-02,10:54,parduotuvėje,3.0
2238,4,122.96,Kazimieras Z.,Elektrėnai,naujas,2.99,2015-04-11,8:2,parduotuvėje,3.0
2239,5,83.95,Aldona I.,Kaišiadorys,pristatytas,9.99,2015-08-01,10:59,internetu,
2240,4,36.96,Aurimas N.,Zarasai,pristatytas,2.99,2015-02-09,13:17,internetu,5.0
2241,2,35.98,Aurimas L.,Raseiniai,pristatytas,9.99,2021-09-22,11:43,internetu,5.0
2242,5,40.95,Viktorija H.,Utena,naujas,2.99,2019-09-10,13:46,internetu,3.0
2243,5,83.95,Gintautas L.,Zarasai,pristatytas,2.99,2019-03-03,13:29,parduotuvėje,5.0
2244,3,32.97,Jolanta N.,Visaginas,pristatytas,4.99,2023-09-04,14:43,internetu,4.0
2245,3,20.97,Vaida N.,Kėdainiai,pristatytas,4.99,2022-12-04,14:41,parduotuvėje,3.0
2246,2,99.98,Rasa U.,Lazdijai,pristatytas,19.99,2022-11-07,15:26,parduotuvėje,4.0
2247,2,37.98,Aldona G.,Mažeikiai,patvirtintas,19.99,2018-06-08,13:25,internetu,
2248,2,79.98,Inga E.,Kaišiadorys,pristatytas,0.0,2023-03-07,15:49,internetu,2.0
2249,3,149.97,Gintaras L.,Zarasai,pristatytas,2.99,2022-11-04,15:58,parduotuvėje,2.0
2250,1,14.99,Kazimieras P.,Grigiškės,pristatytas,2.99,2016-03-03,10:10,internetu,
2251,4,84.96,Vaida G.,Ukmergė,pristatytas,0.0,2017-02-11,12:30,internetu,4.0
2252,5,35.95,Giedrė Z.,Druskininkai,pristatytas,2.99,2021-02-16,11:44,internetu,2.0
2253,5,67.95,Rimantas N.,Šilutė,pristatytas,0.0,2018-06-23,13:56,internetu,4.0
2254,2,20.98,Vytautas Y.,Šilutė,išsiųstas,2.99,2015-02-03,10:34,internetu,
2255,1,9.99,Elžbieta B.,Neringa,išsiųstas,9.99,2019-12-27,13:43,internetu,1.0
2256,2,54.98,Jolanta N.,Zarasai,pristatytas,4.99,2021-04-27,8:14,parduotuvėje,3.0
2257,2,34.98,Aldona A.,Telšiai,pristatytas,2.99,2016-03-05,12:17,internetu,2.0
2258,1,5.99,Jolanta J.,Trakai,pristatytas,2.99,2019-07-05,9:11,internetu,3.0
2259,1,29.99,Inga C.,Raseiniai,atšauktas,19.99,2020-01-31,13:42,parduotuvėje,3.0
2260,2,79.98,Asta L.,Šalčininkai,pristatytas,2.99,2022-02-28,14:28,internetu,5.0
2261,1,7.99,Gintarė O.,Šilutė,pristatytas,2.99,2015-01-27,10:3,internetu,5.0
2262,1,4.99,Marius A.,Kėdainiai,naujas,2.99,2024-04-09,15:8,internetu,3.0
2263,4,28.96,Jolanta O.,Širvintos,pristatytas,4.99,2019-07-18,15:58,internetu,
2264,4,55.96,Bronius R.,Zarasai,pristatytas,9.99,2018-08-23,9:0,internetu,4.0
2265,2,37.98,Rasa E.,Kretinga,pristatytas,2.99,2023-09-18,12:3,internetu,
2266,4,37.96,Gintaras L.,Zarasai,pristatytas,9.99,2024-01-23,14:33,internetu,4.0
2267,5,124.95,Jonas L.,Druskininkai,pristatytas,2.99,2021-04-08,10:5,internetu,5.0
2268,4,57.96,Vilma W.,Kretinga,pristatytas,2.99,2016-01-12,8:35,internetu,4.0
2269,4,32.96,Elžbieta L.,Kelmė,pristatytas,2.99,2021-03-30,15:29,parduotuvėje,4.0
2270,1,9.99,Inga J.,Zarasai,pristatytas,2.99,2018-08-10,10:51,internetu,2.0
2271,5,134.95,Marius K.,Alytus,pristatytas,2.99,2019-07-11,11:31,internetu,5.0
2272,3,39.97,Laima V.,Jonava,pristatytas,2.99,2018-06-15,10:32,parduotuvėje,5.0
2273,4,97.96,Aurimas F.,Tauragė,pristatytas,9.99,2020-09-17,15:36,internetu,4.0
2274,4,79.96,Jurgis F.,Zarasai,atšauktas,2.99,2017-08-15,9:55,internetu,1.0
2275,5,63.95,Laima H.,Šilutė,pristatytas,19.99,2018-06-10,14:28,parduotuvėje,5.0
2276,5,75.95,Aurimas J.,Šilutė,pristatytas,4.99,2018-10-27,8:7,parduotuvėje,4.0
2277,4,67.96,Aldona O.,Panevėžys,pristatytas,2.99,2016-03-29,13:19,parduotuvėje,5.0
2278,4,40.96,Dalia P.,Alytus,pristatytas,9.99,2018-12-16,8:4,internetu,1.0
2279,1,5.99,Kazimieras A.,Kelmė,pristatytas,4.99,2020-08-30,13:43,internetu,1.0
2280,1,14.99,Elžbieta L.,Kretinga,pristatytas,2.99,2023-12-09,10:54,internetu,3.0
2281,3,49.97,Giedrė V.,Zarasai,pristatytas,2.99,2023-01-06,15:43,internetu,3.0
2282,1,7.99,Vilma R.,Lazdijai,naujas,2.99,2018-04-01,11:4,internetu,2.0
2283,5,112.95,Ona V.,Širvintos,pristatytas,9.99,2023-12-10,11:47,internetu,1.0
2284,4,57.96,Giedrė F.,Raseiniai,naujas,2.99,2020-01-05,11:26,parduotuvėje,5.0
2285,3,87.97,Vilma M.,Grigiškės,pristatytas,0.0,2023-08-26,12:28,parduotuvėje,5.0
2286,2,17.98,Aldona L.,Plungė,pristatytas,2.99,2019-02-23,12:29,internetu,5.0
2287,4,68.96,Vytautas A.,Utena,pristatytas,19.99,2016-12-24,15:26,internetu,3.0
2288,1,9.99,Antanas J.,Kėdainiai,atšauktas,2.99,2022-12-09,10:58,internetu,2.0
2289,7,84.93,Aurimas E.,Klaipėda,pristatytas,2.99,2014-10-07,15:7,parduotuvėje,4.0
2290,5,49.95,Jurgis Q.,Kėdainiai,atšauktas,4.99,2019-11-08,13:21,internetu,2.0
2291,3,70.97,Aldona M.,Šilutė,pristatytas,2.99,2020-10-02,12:27,parduotuvėje,3.0
2292,3,23.97,Jolanta G.,Raseiniai,patvirtintas,2.99,2016-06-29,8:40,internetu,4.0
2293,3,20.97,Antanas S.,Širvintos,atšauktas,0.0,2018-08-29,12:26,internetu,2.0
2294,3,74.97,Rimantas R.,Joniškis,išsiųstas,4.99,2020-05-08,9:10,internetu,1.0
2295,1,4.99,Laima G.,Kėdainiai,pristatytas,4.99,2021-02-20,9:41,parduotuvėje,5.0
2296,4,32.96,Vilma M.,Zarasai,pristatytas,2.99,2018-09-15,10:47,internetu,4.0
2297,2,20.98,Kazimieras U.,Panevėžys,atšauktas,2.99,2021-11-14,11:6,internetu,2.0
2298,8,112.92,Giedrė Y.,Vilnius,naujas,4.99,2023-06-25,13:51,parduotuvėje,5.0
2299,1,7.99,Jolanta Z.,Kybartai,pristatytas,0.0,2021-05-26,12:46,internetu,5.0
2300,3,69.97,Elžbieta K.,Visaginas,pristatytas,4.99,2022-11-05,12:21,internetu,5.0
2301,4,62.96,Ona J.,Tauragė,išsiųstas,2.99,2018-11-04,9:40,internetu,1.0
2302,2,79.98,Kazimieras U.,Kėdainiai,pristatytas,19.99,2015-05-21,10:41,internetu,5.0
2303,5,38.95,Giedrė N.,Kazlų Rūda,atšauktas,9.99,2018-04-29,11:45,internetu,2.0
2304,1,7.99,Jolanta U.,Mažeikiai,naujas,9.99,2024-01-11,13:53,internetu,2.0
2305,1,9.99,Aidas R.,Šilutė,pristatytas,0.0,2023-12-16,13:42,internetu,5.0
2306,3,63.97,Vilma S.,Šilutė,pristatytas,2.99,2023-04-19,12:29,internetu,5.0
2307,3,20.97,Aurimas S.,Zarasai,išsiųstas,2.99,2017-04-01,15:59,internetu,4.0
2308,4,25.96,Bronius Q.,Šiauliai,pristatytas,2.99,2020-05-18,15:27,parduotuvėje,5.0
2309,4,122.96,Marius X.,Šiauliai,pristatytas,9.99,2015-02-14,8:59,internetu,3.0
2310,5,39.95,Jurgis E.,Kaišiadorys,pristatytas,2.99,2017-01-31,13:36,internetu,4.0
2311,3,50.97,Vitalijus I.,Ukmergė,pristatytas,0.0,2016-03-07,11:40,internetu,3.0
2312,4,75.96,Antanas E.,Utena,išsiųstas,2.99,2019-05-20,14:18,internetu,5.0
2313,2,20.98,Rimantas L.,Prienai,išsiųstas,4.99,2019-07-10,13:20,parduotuvėje,5.0
2314,2,24.98,Ona Y.,Anykščiai,pristatytas,9.99,2014-10-09,14:28,internetu,4.0
2315,4,75.96,Antanas N.,Šilutė,atšauktas,19.99,2023-09-16,8:18,internetu,1.0
2316,4,76.96,Gintautas D.,Grigiškės,atšauktas,0.0,2021-08-17,12:49,internetu,1.0
2317,5,84.95,Vytautas S.,Zarasai,pristatytas,2.99,2015-10-20,15:3,internetu,5.0
2318,5,38.95,Jolanta L.,Utena,atšauktas,4.99,2019-12-04,13:29,parduotuvėje,5.0
2319,3,64.97,Giedrė O.,Telšiai,pristatytas,2.99,2020-05-19,15:40,internetu,5.0
2320,1,14.99,Vaida P.,Kėdainiai,pristatytas,2.99,2022-01-26,14:17,internetu,4.0
2321,5,61.95,Gintautas H.,Panevėžys,pristatytas,2.99,2017-05-07,14:5,internetu,3.0
2322,3,22.97,Aurimas D.,Šilutė,pristatytas,2.99,2023-01-17,12:58,internetu,2.0
2323,3,44.97,Antanas P.,Kupiškis,patvirtintas,2.99,2017-05-31,15:26,internetu,4.0
2324,2,14.98,Viktorija V.,Kaunas,pristatytas,2.99,2023-10-20,13:4,internetu,4.0
2325,3,52.97,Marius Q.,Ukmergė,atšauktas,4.99,2017-08-21,11:45,internetu,3.0
2326,1,9.99,Asta O.,Utena,patvirtintas,2.99,2022-04-20,15:35,internetu,5.0
2327,5,43.95,Elžbieta Z.,Kaišiadorys,pristatytas,2.99,2023-05-09,8:19,internetu,3.0
2328,2,37.98,Aurimas R.,Kaišiadorys,pristatytas,0.0,2018-03-11,9:46,internetu,5.0
2329,3,25.97,Vilma I.,Plungė,pristatytas,19.99,2024-02-10,15:34,parduotuvėje,4.0
2330,3,25.97,Viktorija F.,Neringa,pristatytas,4.99,2022-06-12,12:45,parduotuvėje,4.0
2331,1,5.99,Aidas Y.,Panevėžys,naujas,2.99,2019-11-23,14:19,internetu,2.0
2332,2,55.98,Elžbieta X.,Biržai,pristatytas,4.99,2017-02-11,13:35,internetu,4.0
2333,2,17.98,Inga U.,Šalčininkai,pristatytas,19.99,2023-03-23,11:28,internetu,5.0
2334,5,120.95,Dalia R.,Šilutė,pristatytas,2.99,2019-03-19,10:39,internetu,4.0
2335,3,65.97,Ona Q.,Šiauliai,pristatytas,2.99,2021-04-11,14:38,internetu,5.0
2336,3,27.97,Vaida H.,Šalčininkai,pristatytas,4.99,2023-03-19,15:17,internetu,5.0
2337,2,15.98,Aurimas U.,Kaišiadorys,pristatytas,4.99,2016-04-02,8:45,internetu,4.0
2338,3,43.97,Jonas U.,Zarasai,išsiųstas,2.99,2016-05-24,15:17,internetu,5.0
2339,3,84.97,Giedrius P.,Kaišiadorys,pristatytas,2.99,2014-11-25,9:58,parduotuvėje,5.0
2340,1,9.99,Gintautas H.,Šilutė,pristatytas,0.0,2022-03-14,10:30,internetu,5.0
2341,2,44.98,Marius C.,Lazdijai,pristatytas,4.99,2016-08-19,15:37,internetu,5.0
2342,2,24.98,Ona I.,Šilutė,pristatytas,2.99,2021-12-12,14:53,internetu,
2343,4,122.96,Aurimas M.,Palanga,pristatytas,19.99,2018-07-19,15:53,internetu,2.0
2344,1,9.99,Rimantas S.,Biržai,pristatytas,2.99,2017-08-12,11:13,internetu,5.0
2345,5,114.95,Gintaras Z.,Kėdainiai,pristatytas,2.99,2020-09-27,12:25,internetu,2.0
2346,3,79.97,Gintaras V.,Kėdainiai,patvirtintas,2.99,2023-07-03,12:9,internetu,5.0
2347,1,7.99,Gintaras F.,Joniškis,pristatytas,2.99,2018-04-23,9:29,internetu,4.0
2348,5,163.95,Viktorija E.,Kėdainiai,pristatytas,2.99,2015-06-17,12:21,parduotuvėje,5.0
2349,3,22.97,Petras Q.,Raseiniai,pristatytas,0.0,2018-09-22,10:44,internetu,1.0
2350,2,59.98,Ona R.,Ukmergė,atšauktas,2.99,2017-07-28,8:23,parduotuvėje,2.0
2351,4,76.96,Ona J.,Raseiniai,pristatytas,2.99,2023-01-07,15:7,parduotuvėje,5.0
2352,1,5.99,Vytautas V.,Švenčionys,pristatytas,19.99,2020-06-09,9:42,internetu,3.0
2353,1,29.99,Jonas S.,Šilutė,išsiųstas,2.99,2017-11-05,11:42,internetu,1.0
2354,4,124.96,Vilma T.,Šilutė,pristatytas,2.99,2019-05-22,11:27,parduotuvėje,3.0
2355,1,9.99,Ona S.,Varėna,pristatytas,4.99,2021-11-05,11:24,internetu,4.0
2356,1,5.99,Jolanta N.,Šalčininkai,patvirtintas,2.99,2022-03-27,9:22,internetu,4.0
2357,2,35.98,Elžbieta R.,Klaipėda,pristatytas,2.99,2017-05-22,14:44,internetu,3.0
2358,2,64.98,Jolanta E.,Švenčionys,patvirtintas,9.99,2023-01-24,13:26,internetu,5.0
2359,3,43.97,Ona Y.,Kaišiadorys,pristatytas,9.99,2020-05-29,12:21,internetu,1.0
2360,8,153.92,Jolanta C.,Vilnius,pristatytas,2.99,2023-02-03,9:28,internetu,
2361,3,45.97,Gintaras Y.,Pakruojis,patvirtintas,4.99,2015-05-11,8:19,internetu,3.0
2362,1,49.99,Vitalijus B.,Zarasai,pristatytas,0.0,2022-07-17,10:54,internetu,3.0
2363,1,9.99,Rimantas X.,Varėna,pristatytas,2.99,2017-03-23,15:53,parduotuvėje,3.0
2364,5,103.95,Rimantas E.,Elektrėnai,pristatytas,9.99,2022-09-30,14:11,internetu,1.0
2365,4,62.96,Vaidas V.,Zarasai,pristatytas,4.99,2016-11-27,15:10,internetu,5.0
2366,2,35.98,Gintaras N.,Šilutė,pristatytas,9.99,2015-05-27,11:20,internetu,5.0
2367,1,29.99,Jolanta R.,Zarasai,pristatytas,2.99,2019-10-20,9:41,parduotuvėje,5.0
2368,1,29.99,Marius E.,Šilutė,pristatytas,19.99,2015-12-26,10:1,parduotuvėje,3.0
2369,5,112.95,Giedrė P.,Kazlų Rūda,pristatytas,2.99,2015-01-10,8:46,internetu,5.0
2370,1,14.99,Giedrė A.,Pabradė,pristatytas,4.99,2016-05-26,9:50,internetu,5.0
2371,1,14.99,Jolanta R.,Kybartai,pristatytas,19.99,2018-03-31,13:18,internetu,5.0
2372,5,89.95,Ona H.,Kėdainiai,pristatytas,0.0,2016-06-02,10:16,internetu,2.0
2373,1,9.99,Antanas M.,Kelmė,pristatytas,19.99,2017-04-13,15:1,internetu,1.0
2374,1,14.99,Marius Q.,Palanga,pristatytas,9.99,2022-07-07,9:34,parduotuvėje,5.0
2375,4,69.96,Jonas A.,Kupiškis,pristatytas,0.0,2021-03-19,11:19,internetu,4.0
2376,5,44.95,Vilma R.,Telšiai,pristatytas,19.99,2016-06-14,14:17,internetu,5.0
2377,4,34.96,Aldona G.,Pakruojis,pristatytas,2.99,2023-01-23,8:20,internetu,5.0
2378,10,205.9,Inga O.,Klaipėda,pristatytas,2.99,2024-03-02,9:0,internetu,5.0
2379,2,54.98,Jurgis J.,Šalčininkai,pristatytas,4.99,2017-04-03,14:1,parduotuvėje,2.0
2380,5,45.95,Bronius K.,Biržai,patvirtintas,2.99,2016-04-06,10:5,parduotuvėje,4.0
2381,2,59.98,Jolanta N.,Biržai,pristatytas,0.0,2019-12-27,8:22,parduotuvėje,2.0
2382,5,39.95,Jonas U.,Šilutė,naujas,2.99,2021-10-01,8:16,internetu,4.0
2383,1,4.99,Jurgis K.,Zarasai,pristatytas,19.99,2018-06-27,8:13,internetu,4.0
2384,1,4.99,Marius U.,Ignalina,pristatytas,2.99,2023-05-10,13:24,parduotuvėje,
2385,5,60.95,Marius W.,Varėna,naujas,4.99,2015-04-06,14:1,internetu,5.0
2386,1,9.99,Ona T.,Pakruojis,pristatytas,2.99,2015-09-27,14:26,internetu,5.0
2387,3,49.97,Laima D.,Kelmė,pristatytas,4.99,2016-11-29,15:41,parduotuvėje,4.0
2388,2,17.98,Jonas N.,Kėdainiai,pristatytas,9.99,2021-09-30,10:36,parduotuvėje,5.0
2389,3,72.97,Viktorija F.,Plungė,pristatytas,19.99,2024-02-01,12:17,internetu,
2390,2,19.98,Inga L.,Kėdainiai,pristatytas,2.99,2020-11-22,15:6,internetu,2.0
2391,1,7.99,Jolanta K.,Jonava,patvirtintas,0.0,2017-12-13,15:20,internetu,4.0
2392,5,47.95,Gintarė H.,Biržai,pristatytas,2.99,2023-11-18,10:23,internetu,1.0
2393,2,24.98,Rimantas B.,Rokiškis,pristatytas,4.99,2018-07-03,14:52,internetu,1.0
2394,4,92.96,Jolanta I.,Kelmė,pristatytas,0.0,2021-08-27,13:51,internetu,4.0
2395,3,69.97,Jolanta M.,Šilutė,pristatytas,2.99,2024-02-23,14:2,parduotuvėje,2.0
2396,4,89.96,Marius V.,Mažeikiai,atšauktas,4.99,2024-05-06,9:38,internetu,1.0
2397,1,4.99,Kazimieras I.,Ignalina,pristatytas,4.99,2023-05-23,14:33,internetu,5.0
2398,4,40.96,Jolanta Z.,Šilutė,atšauktas,9.99,2021-05-20,9:22,parduotuvėje,2.0
2399,10,176.9,Ona Z.,Vilnius,pristatytas,2.99,2023-11-07,13:21,parduotuvėje,4.0
2400,4,37.96,Gintarė Q.,Druskininkai,išsiųstas,19.99,2016-05-29,11:1,parduotuvėje,2.0
2401,5,48.95,Aidas R.,Šilutė,pristatytas,2.99,2014-12-27,12:22,parduotuvėje,3.0
2402,5,35.95,Aldona F.,Druskininkai,pristatytas,2.99,2017-06-15,12:39,internetu,4.0
2403,3,49.97,Rimantas K.,Neringa,pristatytas,9.99,2023-12-08,13:39,internetu,2.0
2404,1,4.99,Vilma R.,Biržai,pristatytas,2.99,2018-05-24,10:42,internetu,
2405,3,70.97,Gintarė U.,Šilutė,pristatytas,4.99,2015-07-07,11:47,parduotuvėje,5.0
2406,1,49.99,Vilma P.,Zarasai,išsiųstas,9.99,2019-05-14,8:25,internetu,4.0
2407,5,48.95,Dalia V.,Joniškis,pristatytas,19.99,2017-04-06,15:53,parduotuvėje,2.0
2408,5,125.95,Gintautas L.,Alytus,atšauktas,2.99,2021-01-06,12:17,internetu,2.0
2409,2,15.98,Antanas C.,Ukmergė,pristatytas,2.99,2017-12-01,8:21,internetu,3.0
2410,4,35.96,Antanas S.,Širvintos,išsiųstas,2.99,2016-05-11,15:23,parduotuvėje,5.0
2411,4,31.96,Vilma I.,Kaišiadorys,pristatytas,2.99,2020-09-06,10:16,internetu,5.0
2412,2,64.98,Aurimas A.,Kybartai,pristatytas,2.99,2023-07-13,8:9,internetu,5.0
2413,5,144.95,Gintautas I.,Šilutė,patvirtintas,2.99,2017-04-29,10:26,parduotuvėje,3.0
2414,5,43.95,Aurimas A.,Zarasai,patvirtintas,4.99,2019-08-25,11:58,internetu,5.0
2415,3,22.97,Gintarė C.,Marijampolė,atšauktas,0.0,2021-04-21,11:14,internetu,1.0
2416,3,17.97,Vitalijus X.,Kėdainiai,patvirtintas,19.99,2021-06-21,14:40,internetu,4.0
2417,1,29.99,Aurimas S.,Kybartai,pristatytas,0.0,2017-08-25,13:4,parduotuvėje,5.0
2418,4,40.96,Ona Z.,Kėdainiai,atšauktas,4.99,2021-04-03,9:34,internetu,2.0
2419,5,40.95,Aurimas K.,Biržai,pristatytas,19.99,2019-12-11,13:39,internetu,4.0
2420,3,40.97,Vitalijus S.,Šalčininkai,pristatytas,9.99,2019-10-02,8:56,parduotuvėje,4.0
2421,5,44.95,Gintarė M.,Varėna,pristatytas,2.99,2023-05-25,13:47,internetu,5.0
2422,4,30.96,Jolanta M.,Kėdainiai,patvirtintas,2.99,2017-08-16,15:59,internetu,3.0
2423,2,17.98,Aidas Z.,Kėdainiai,atšauktas,2.99,2020-04-12,11:15,internetu,2.0
2424,4,29.96,Petras C.,Varėna,atšauktas,2.99,2018-12-11,12:9,internetu,2.0
2425,3,50.97,Gintaras S.,Palanga,pristatytas,19.99,2020-09-06,9:22,parduotuvėje,5.0
2426,2,39.98,Jurgis G.,Pakruojis,pristatytas,2.99,2017-04-07,11:7,parduotuvėje,3.0
2427,2,15.98,Aurimas J.,Šilutė,išsiųstas,2.99,2022-02-15,12:56,internetu,2.0
2428,3,84.97,Petras F.,Utena,išsiųstas,4.99,2019-12-06,10:10,parduotuvėje,3.0
2429,3,34.97,Inga N.,Mažeikiai,pristatytas,0.0,2015-12-24,13:12,internetu,1.0
2430,4,38.96,Rimantas S.,Utena,pristatytas,9.99,2020-08-16,14:30,internetu,5.0
2431,2,20.98,Petras I.,Varėna,pristatytas,9.99,2019-02-01,13:7,internetu,2.0
2432,1,7.99,Elžbieta Z.,Klaipėda,pristatytas,2.99,2021-11-12,11:46,internetu,3.0
2433,1,7.99,Kazimieras P.,Raseiniai,pristatytas,2.99,2018-08-29,10:39,parduotuvėje,5.0
2434,3,109.97,Vilma J.,Ignalina,patvirtintas,0.0,2017-08-08,12:22,internetu,4.0
2435,4,50.96,Ona C.,Kretinga,pristatytas,9.99,2021-08-08,13:14,internetu,4.0
2436,4,157.96,Giedrius K.,Zarasai,pristatytas,2.99,2022-11-27,13:43,internetu,4.0
2437,2,55.98,Jurgis M.,Elektrėnai,pristatytas,2.99,2017-01-29,13:38,internetu,5.0
2438,10,149.9,Kazimieras F.,Vilnius,pristatytas,2.99,2017-11-26,9:42,parduotuvėje,5.0
2439,4,82.96,Inga N.,Joniškis,atšauktas,2.99,2017-09-12,13:35,internetu,1.0
2440,4,53.96,Aurimas G.,Rokiškis,pristatytas,9.99,2022-02-23,13:41,internetu,4.0
2441,1,49.99,Jolanta F.,Mažeikiai,pristatytas,2.99,2014-10-17,15:25,internetu,2.0
2442,3,87.97,Marius V.,Mažeikiai,pristatytas,2.99,2020-03-29,10:39,internetu,3.0
2443,4,119.96,Petras I.,Kėdainiai,išsiųstas,2.99,2017-09-06,11:23,parduotuvėje,5.0
2444,5,100.95,Jolanta J.,Marijampolė,pristatytas,2.99,2021-05-08,8:0,internetu,5.0
2445,5,80.95,Gintaras S.,Biržai,pristatytas,4.99,2015-04-07,15:26,internetu,5.0
2446,4,29.96,Elžbieta U.,Kėdainiai,pristatytas,19.99,2023-05-25,10:19,internetu,
2447,3,34.97,Jonas O.,Palanga,pristatytas,4.99,2022-06-03,11:53,internetu,5.0
2448,1,14.99,Vaidas S.,Zarasai,išsiųstas,2.99,2024-06-05,8:33,internetu,5.0
2449,6,75.94,Petras D.,Šiauliai,pristatytas,9.99,2015-05-28,15:2,internetu,3.0
2450,5,109.95,Asta X.,Vilnius,pristatytas,19.99,2021-11-08,11:47,parduotuvėje,5.0
2451,2,39.98,Inga T.,Švenčionys,pristatytas,2.99,2020-12-03,10:56,parduotuvėje,
2452,2,35.98,Jolanta C.,Palanga,naujas,4.99,2022-02-09,8:5,internetu,3.0
2453,3,21.97,Aurimas K.,Druskininkai,pristatytas,4.99,2019-05-31,11:52,parduotuvėje,2.0
2454,2,24.98,Aurimas C.,Marijampolė,pristatytas,9.99,2024-03-19,15:5,internetu,4.0
2455,3,109.97,Gintautas H.,Šilutė,išsiųstas,2.99,2023-11-05,13:36,internetu,
2456,1,9.99,Rimantas M.,Anykščiai,išsiųstas,2.99,2016-09-09,9:45,internetu,3.0
2457,3,45.97,Marius C.,Grigiškės,pristatytas,4.99,2016-08-15,15:43,internetu,2.0
2458,4,67.96,Elžbieta B.,Palanga,pristatytas,19.99,2017-07-25,13:40,internetu,4.0
2459,2,54.98,Jolanta N.,Kaišiadorys,išsiųstas,2.99,2016-04-14,9:53,internetu,5.0
2460,4,44.96,Ona J.,Zarasai,išsiųstas,2.99,2019-11-24,8:39,internetu,1.0
2461,6,39.94,Rasa Q.,Šiauliai,pristatytas,9.99,2017-03-23,14:51,internetu,4.0
2462,1,5.99,Antanas X.,Alytus,pristatytas,2.99,2016-04-10,13:53,internetu,
2463,4,97.96,Petras P.,Zarasai,atšauktas,2.99,2016-04-03,12:53,internetu,5.0
2464,1,4.99,Vaida E.,Švenčionys,naujas,2.99,2015-07-03,8:34,internetu,4.0
2465,1,9.99,Marius L.,Utena,pristatytas,0.0,2018-10-09,11:6,internetu,5.0
2466,5,66.95,Asta M.,Druskininkai,išsiųstas,2.99,2017-02-14,14:46,internetu,4.0
2467,4,29.96,Antanas Y.,Grigiškės,naujas,2.99,2017-04-22,14:40,internetu,3.0
2468,5,90.95,Laima S.,Širvintos,pristatytas,2.99,2022-10-02,12:21,internetu,5.0
2469,2,59.98,Giedrė Z.,Varėna,išsiųstas,9.99,2023-08-16,12:45,internetu,5.0
2470,4,109.96,Rasa W.,Šiauliai,išsiųstas,9.99,2016-08-06,13:27,internetu,2.0
2471,3,65.97,Aurimas P.,Vilnius,patvirtintas,2.99,2021-07-31,11:51,parduotuvėje,2.0
2472,5,129.95,Vilma B.,Mažeikiai,pristatytas,2.99,2018-01-01,12:17,internetu,2.0
2473,4,72.96,Aurimas R.,Šalčininkai,pristatytas,2.99,2024-02-17,15:26,internetu,3.0
2474,5,101.95,Viktorija U.,Neringa,pristatytas,9.99,2016-05-19,14:7,parduotuvėje,4.0
2475,4,80.96,Aurimas A.,Šilutė,pristatytas,2.99,2020-09-05,15:19,internetu,4.0
2476,1,9.99,Jolanta F.,Šilutė,pristatytas,4.99,2017-11-19,15:51,parduotuvėje,5.0
2477,4,27.96,Vilma S.,Radviliškis,pristatytas,4.99,2019-05-31,15:45,internetu,4.0
2478,2,24.98,Aurimas O.,Visaginas,pristatytas,19.99,2017-09-02,8:40,internetu,
2479,3,89.97,Aurimas J.,Kėdainiai,pristatytas,0.0,2023-02-26,12:10,internetu,4.0
2480,5,59.95,Ona O.,Kazlų Rūda,pristatytas,19.99,2023-05-06,10:39,internetu,5.0
2481,5,64.95,Jolanta O.,Kazlų Rūda,pristatytas,2.99,2015-08-04,14:40,internetu,5.0
2482,5,46.95,Jolanta S.,Visaginas,pristatytas,4.99,2022-04-22,10:27,internetu,2.0
2483,3,52.97,Petras O.,Kėdainiai,pristatytas,9.99,2017-10-06,12:24,internetu,5.0
2484,2,9.98,Ona Y.,Ignalina,pristatytas,2.99,2021-07-09,15:11,internetu,5.0
2485,4,74.96,Jonas B.,Neringa,pristatytas,9.99,2022-10-05,12:50,parduotuvėje,3.0
2486,3,20.97,Gintaras G.,Grigiškės,pristatytas,2.99,2021-02-12,15:32,parduotuvėje,5.0
